id,name,neighborhood,latitude,longitude,price
21469180,Hawai'i Waikiki Studio ~ ❤️ of SD DOWNTOWN! ❤️,Cortez Hill,32.71968,-117.15909,80
21475645,Private Bed #1 in LGBT/420/Mil/Pet Friendly House,Mountain View,32.69514,-117.10103,38
21476863,Steps from Comic Con - 1 BDR,Gaslamp Quarter,32.70849,-117.15964,220
21479815,REWARDING VACATION LAUNCHPAD,La Jolla,32.84858,-117.26149,1000
21487203,LARGE BEACH HOUSE,Mission Bay,32.7839,-117.24936,675
21490193,The Luna House. Mid-Century Ranch-Style Executive Rental.,Bay Ho,32.83369,-117.22619,200
21490874,Private room in Chula Vista,Otay Ranch,32.62181,-117.00057,23
21492105,☀️SUNLIT*STUDIO☀️Steps2dwtn~NearConventionCenter,Grant Hill,32.71188,-117.1452,99
21493364,AMAZING Ocean views from every room!,Ocean Beach,32.7399,-117.24509,190
21500713,Great place in OB,Loma Portal,32.7524,-117.22416,55
21503817,Private Normal Heights Cozy Getaway 2 BR Parking,Normal Heights,32.76704,-117.12665,125
21504930,Cute apt in driving distance to all SD favorites!,Oak Park,32.72509,-117.07716,50
21505473,Pacific Beach 3BR great for kids,Pacific Beach,32.80517,-117.24164,200
21506143,Adorable Diamond Beach Bungalow Steps to the Breaking Waves.,Pacific Beach,32.79931,-117.25787,158
21513296,Beautiful Mission Hills Guest Apartment,Midtown,32.74723,-117.17293,45
21514531,"15% OFF to AUG 15th - Beachfront Modern Condo, Steps to Shops, Ocean+Pier",Ocean Beach,32.74877,-117.25214,303
21514534,"15% OFF to AUG 15th- Contemporary Beachfront Condo, Views, Steps to Sand",Ocean Beach,32.7507,-117.25143,326
21514536,"15% OFF to AUG 15th! Modern Oceanfront Condo, Views & Steps to Beach!",Ocean Beach,32.75005,-117.25256,237
21514537,"15% OFF to AUG 15th  - Stunning Oceanfront Condo, Surf & Sunset Views",Ocean Beach,32.74859,-117.25302,303
21514539,"15% OFF to AUG 15th - Beachfront w/ Spectacular Views, Walk to All",Ocean Beach,32.74998,-117.25162,303
21514542,"15% OFF to AUG 15th - Oceanfront Condo, Water Views, Steps to Beach +More",Ocean Beach,32.75063,-117.2522,327
21516194,Daniela's Place,Otay Ranch,32.6299,-116.97655,32
21516278,Private Room in Del Mar Highlands,North City,32.95074,-117.24226,250
21517452,San Diego Condo - 1bed/1bath - Mission Valley,West University Heights,32.76211,-117.15973,110
21517611,Couples beach retreat w/roof deck & steps to beach,Mission Bay,32.78392,-117.2513,135
21526200,Quiet beach pad with roof deck & steps to beach,Mission Bay,32.78398,-117.25308,300
21527842,Sea Esta 1 bedroom Cottage in Ocean Beach.,Ocean Beach,32.74828,-117.25054,250
21527843,"Sea La Vie your Ocean Beach Cottage,.",Ocean Beach,32.74833,-117.2497,325
21528680,Mission Valley Condo - 2 bedroom Less Desirable,West University Heights,32.76121,-117.15972,125
21528817,Mission Valley Condo - 2bed/2bath Queen,West University Heights,32.76265,-117.15839,125
21528928,Mission Valley Condo - 2bed/2bath Queen SN,West University Heights,32.76083,-117.15971,134
21528997,Mission Valley Condo - 2bed/2bath Twin,West University Heights,32.76112,-117.16025,125
21538782,"Down Town San Diego, 2 Queen bed Studio",Midtown,32.73823,-117.1599,200
21539694,Inn At the Park Condo - 1bed/1bath,Midtown,32.73964,-117.16055,170
21539839,Inn at The Park - Studio King,Midtown,32.73781,-117.16046,140
21561955,NORTH PARK CHARMER WITH PARKING,North Hills,32.75739,-117.13403,149
21562260,Ultimate Camping Van,Clairemont Mesa,32.81491,-117.16554,60
21562722,803 Beach apartment steps from the beach and bay,Mission Bay,32.77725,-117.25225,89
21566647,Your Kensington Bungalow,Kensington,32.76571,-117.10622,90
21566865,Pacific Beach One Bedroom Condo,Mission Bay,32.80138,-117.22141,60
21568243,Historic Home in Golden Hill,Grant Hill,32.71347,-117.13498,87
21578889,Home Away From Home (BR in SD city)  ✨️,Linda Vista,32.78948,-117.17914,38
21579116,Best of easlake,Estlake Greens,32.63255,-116.96262,220
21591792,East Village Modern Cozy 2/2 rental w/amenities!,East Village,32.71102,-117.15571,120
21594416,"Spacious Studio near Convention Center, w/ Rooftop",East Village,32.70838,-117.1535,135
21597685,Modern Downtown San Diego Loft,East Village,32.71194,-117.15463,60
21604466,Canyon living in Hillcrest,Midtown,32.74671,-117.15167,52
21606304,♥ 1 Mile from Downtown San Diego with Great Views!,Grant Hill,32.7113,-117.14089,84
21607013,"King Suites, Ocean VIEW, 4 Full Baths - Sleeps 11!",Mission Bay,32.78183,-117.25275,399
21607584,1 cozy  updated bedroom,Mission Bay,32.58571,-117.05101,59
21608259,Historic Condo * Downtown Views * Great Location,Balboa Park,32.71772,-117.1444,85
21608993,"La Jolla  Studio,   Kitchen,  Bathroom & entrance",La Jolla,32.82382,-117.26912,130
21609563,Studio 64 in Clairemont,North Clairemont,32.83838,-117.19456,59
21618253,Marriott Pulse San Diego 1 bedroom apt,Cortez Hill,32.71906,-117.15838,315
21618813,The Rockaway House - Family Friendly with Garage Parking,Mission Bay,32.78322,-117.25398,149
21619332,Luxury La Jolla Retreat w/ Ocean Views,La Jolla,32.82072,-117.26155,695
21622025,Large sunny room near SDSU,College Area,32.77497,-117.05169,45
21622324,Quiet and Modern One Bedroom in Golden Hill,Balboa Park,32.71894,-117.13781,95
21623551,Historic Condo * Rustic Charmer * Near Downtown,Balboa Park,32.71793,-117.14374,95
21624129,Marriott Vacation Club Pulse,Core,32.71767,-117.15706,115
21624358,Top Floor Suite * Bridge/Downtown Views,Balboa Park,32.7187,-117.14491,95
21630268,Private two bedrooms in Banker's Hill condo,Park West,32.73402,-117.15972,175
21634366,Nothing beats Ocean Front!,Mission Bay,32.76436,-117.25164,199
21636038,HEART OF GASLAMP -Townhouse 2bd/3ba!!!,Marina,32.71013,-117.16226,200
21636898,Family Getaway ★ Pool Hot-tub ★ Central ★ 4Bdr,Clairemont Mesa,32.82751,-117.18244,350
21637159,Sailing-themed private bedroom is perfect retreat!,Serra Mesa,32.78885,-117.14286,35
21642495,2 Bedroom near Zoo,Midtown,32.73852,-117.1599,195
21646234,Cozy house w. parking/outdoor patio near Downtown,Balboa Park,32.7207,-117.13158,110
21650505,San Diego Surf Shack #4 -1/2 Block to the Pacific!,Ocean Beach,32.74523,-117.25287,89
21650980,Pretty Shack,Carmel Mountain,32.97959,-117.07755,100
21658073,PACIFIC BEACH -AMAZING PANORAMIC VIEWS-HEATED POOL,Pacific Beach,32.81031,-117.22911,585
21664227,12370 Carmel Country Rd,Carmel Valley,32.9465,-117.22657,130
21666188,CV19 Sanitized for Peace of Mind - North PB Haven,La Jolla,32.80973,-117.25881,130
21666208,Great Spanish style home in North Park,North Hills,32.76019,-117.13131,150
21667600,Gaslamp/Downtown Spacious Apartment Free Parking,East Village,32.71329,-117.15478,250
21680430,Stylish Kensington Condo w/AC & Parking!,Kensington,32.75965,-117.10704,125
21682220,Pet Friendly 2 Bedroom with Hot Tub in Ocean Beach,Loma Portal,32.74471,-117.24274,271
21683692,"GREAT LOCATION, 2Br/2Ba, Steps 2 Beach & Bay!",Mission Bay,32.77134,-117.24993,199
21684697,Beach House guest room in heart of Mission Beach!,Mission Bay,32.77904,-117.25211,85
21694146,"Coastal Craftsman Walk to Beach, Hot Tub",Ocean Beach,32.74815,-117.24616,275
21696116,Staycation Oasis/Self-Quarantine/Movie Theater/Pool Table/Foosball/Pool/Hot Tub/Gym/Peloton Bike/WFH/Events/Sleeps22+4BR2BA,Terra Nova,32.6374,-117.05095,1050
21697677,See The Sea Ocean Front 2-Bedroom Condo,Pacific Beach,32.79604,-117.25613,275
21699304,Cosy and stylish 1BD in Del Mar Villas,Carmel Valley,32.94345,-117.23212,120
21708368,1/2 BLOCK TO THE SAND!,Mission Bay,32.79256,-117.24575,154
21714644,3 Story Beach Home with a Private Roof Deck,Mission Bay,32.78188,-117.25221,395
21717673,San Diego villa for quiet & calm relaxation.,Scripps Ranch,32.93208,-117.01301,650
21726604,Pacific View 3-Story Mission Beach House,Mission Bay,32.7828,-117.25343,450
21729589,Cozy downstairs room Min 30 days due to HOA,Otay Ranch,32.62974,-116.99263,58
21737618,Walk to SDSU & Viejas Arena,College Area,32.77743,-117.08511,65
21739299,"A quiet, clean, and comfy retreat near the Beach!",Clairemont Mesa,32.81098,-117.1671,40
21739559,Pacific Beach Bungalow,Pacific Beach,32.79733,-117.24369,78
21746754,"Private entry, La Jolla bed&bath near beach&shops",La Jolla,32.83248,-117.26317,41
21751985,Walk to Pacific Beach From a Refined Home,Pacific Beach,32.79324,-117.25308,725
21753231,Beautiful Bay Park Condo,Bay Park,32.79195,-117.20439,190
21753868,Private bed and bath in Pacific Beach with pool,Pacific Beach,32.80407,-117.23595,100
21754207,Beautifully Remodeled 2 Bed Close to Everything,North Hills,32.76153,-117.13402,100
21756367,"Double room with bathroom, private entrance, patio",Pacific Beach,32.79595,-117.24431,70
21766210,The Cande Room in An Inviting Home 30 day min/HOA,Otay Ranch,32.62966,-116.9946,58
21767858,Laid Back Beach House,Ocean Beach,32.7526,-117.24717,195
21782190,Victorian Artist House For Groups in Downtown,Cortez Hill,32.72211,-117.16545,999
21782776,Downtown Private Queen Room @ International Hostel,Little Italy,32.72293,-117.16854,189
21783569,NEW Steps to Sand Chic XL 1BR Sleep 4 adult 2 kids,Mission Bay,32.78105,-117.25372,145
21783877,NEW Steps to Sand! Breezy 2 Bedroom Sleeps up to 6,Mission Bay,32.7798,-117.2523,135
21784016,5 *Star Beach Rental Steps to Sand + A/C & Garage!,Mission Bay,32.78029,-117.25225,179
21785451,Your Own Victorian At The Park,North Hills,32.73871,-117.13221,299
21786376,"Tropical 3 bedroom charmer with pool, pond, jacuzz",Clairemont Mesa,32.83129,-117.18132,100
21787279,Frida House - Cozy cottage minutes from downtown,Grant Hill,32.70843,-117.14487,69
21789142,Casa on 28th St.,Balboa Park,32.71894,-117.13154,200
21796129,Whispering Palms,Loma Portal,32.74147,-117.24081,59
21800078,"Safe, Quiet & Cozy",Encanto,32.70446,-117.06473,27
21801408,Keats 47,Roseville,32.72736,-117.22781,350
21801867,Gorgeous Downtown Victorian,Grant Hill,32.71143,-117.13966,139
21802182,North Park Bungalow,City Heights West,32.74466,-117.11601,120
21803609," CUSTOM BUILT | CENTRAL AC ❄️ | Private Beach Home- 2 Parking, Ocean View Deck",Pacific Beach,32.79319,-117.25301,895
21811073,Pacific Beach 3BD Family Friendly (lots of extras),Pacific Beach,32.80561,-117.24093,160
21826614,"Nice, Simple & Comfy",Bay Terrace,32.68203,-117.03932,22
21826670,In Heart of Pacific Beach! - Free Airport Pickup,Pacific Beach,32.80398,-117.23516,125
21827317,San Diego Condo on Boardwalk - Steps to Beach!,Pacific Beach,32.79804,-117.25762,249
21829305,See the Sea condo with stunning view,Pacific Beach,32.79562,-117.25592,300
21837364,Modern PB House ★ Rooftop  ★ PRO SANITIZED,Pacific Beach,32.80021,-117.24998,950
21839290,Ocean Beach Paradise.. 1 minute walk to the sand!,Ocean Beach,32.75234,-117.25055,230
21840622,Charming 2 bedroom in Central San Diego,Serra Mesa,32.80295,-117.13112,50
21845443,Panoramic ocean view with heated pool and spa.,Bay Park,32.79052,-117.19212,1120
21847447,Sunset in Old Town with a Perfect Location,Old Town,32.74662,-117.1861,198
21848444,Charming 1bdroom North Park Bungalow,North Hills,32.74884,-117.13903,98
21850549,Cozy room in great location,Eastlake Vistas,32.63168,-116.94179,55
21850943,Beachfront Bliss,Mission Bay,32.77484,-117.25238,495
21864260,Shared 1950s style house One block from the beach!,Ocean Beach,32.74336,-117.25403,55
21866302,"Private Bedroom in quiet house, near all!",North Hills,32.76245,-117.13809,75
21868988,See YOU @ WILD WILD WEST ADVENTURE!,Core,32.71833,-117.159,90
21879468,3543 OFW Luxury Ocean Front Condo,Mission Bay,32.77922,-117.25312,725
21879894,High End Beach House w/ Spectacular Ocean Views,Mission Bay,32.78222,-117.25359,250
21882752,Wonderful Private Bed & Bath Central Area,Mira Mesa,32.9128,-117.14214,60
21883520,Quiet peaceful top of the hill house in Point Loma,Ocean Beach,32.73532,-117.24552,298
21885315,Brand New Luxury Ocean View Home Private & Serene,La Jolla,32.82475,-117.26086,400
21894872,Large Beautiful 5 Bed 3.5 Bath 2 Blocks to Beach,Pacific Beach,32.80854,-117.25641,350
21895752,South Mission Spanish Casita with Ocean View!,Mission Bay,32.76216,-117.2514,250
21898446,Townhome in Pacific Beach,Pacific Beach,32.79797,-117.2425,1250
21902508,Master bedroom by Convention Center with Parking:),East Village,32.70726,-117.15302,58
21906749,Bay View Romance,Southwest,32.62589,-117.04774,40
21909722,Master Bedroom with Private Bath,Park West,32.72555,-117.16472,65
21912809,3 Bed 1 Bath Cottage w/ Yard 2 blocks to Beach,Pacific Beach,32.80663,-117.25809,179
21920367,Quite comfortable home with views of the ocean.,Bay Park,32.80151,-117.20676,129
21925992,North Park SD Private Studio,North Hills,32.74462,-117.13291,60
21926890,"Casa Verde, Pet Friendly Condo in OB",Loma Portal,32.75028,-117.24094,231
21926892,"Quaint San Diego guest house, near downtown!",Encanto,32.70411,-117.05558,105
21934918,Casa Carancho 3 Bd/2 Bath Home Centrally Located,Clairemont Mesa,32.80448,-117.18553,239
21938774,Modern/High Tech NP smart Home w/6 rentable Teslas,North Hills,32.74723,-117.13971,99
21945770,Entire Modern House 100 Steps to the Beach,Ocean Beach,32.74273,-117.25291,208
21946501,A upstairs apartment in quiet residential area.,University City,32.84569,-117.23309,100
21951482,San Diego Surf Shack #1 -1/2 Block to the Pacific!,Ocean Beach,32.74638,-117.25462,80
21957317,Looking for travel nurses or professionals,Gateway,32.71882,-117.11731,65
21961296,Cozy Cali Casita,Valencia Park,32.70351,-117.07416,70
21962103,Z Street Hideaway,Southcrest,32.69231,-117.11398,31
21964474,Minimalist 1bedroom apt in the heart of North Park,North Hills,32.75267,-117.13264,85
21965954,Coral Bay on Island Court!,Mission Bay,32.77269,-117.25075,175
21968989,Entire Detached Beach Home - Modern Design,Ocean Beach,32.74276,-117.25297,235
21969884,Beach Living and Relaxation,La Jolla,32.81076,-117.26638,75
21978812,"Azul - Colorful, Cali-Cool Home Steps from Mission Beach",Mission Bay,32.7815,-117.25264,199
21980917,Beautiful Pacific Beach House - EZ walk to Water,Pacific Beach,32.79315,-117.24727,395
21985459,"Aqua-Stylish, Relaxing Home in Laid-Back Mission Beach",Mission Bay,32.78236,-117.25108,119
21985614,"6BED Best Location, Steps to Balboa Park! SD ZOO!",Park West,32.73363,-117.16088,85
21985745,Cozy 2 Bedroom 1 Bath Home ~ Sleeps 6,Rolando,32.76006,-117.05867,150
21996884,Classic Beach Cottage Steps to Sand + A/C & Garage,Mission Bay,32.78024,-117.25229,249
21999004,2 Unit Beach Rental Steps to the Sand: Sleeps 10,Mission Bay,32.77948,-117.25263,325
22000368,Cozy Beach Bungalow Steps from the Pier/Water!,Ocean Beach,32.74523,-117.25207,80
22001818,Lovely Two Bedroom Townhouse,Sorrento Valley,32.87868,-117.21315,100
22012979,Private Escape - Ocean Beach Studio central to all,Loma Portal,32.74915,-117.23196,79
22014987,Ocean Front Pacific Beach Condo facing the city!,Pacific Beach,32.79691,-117.25602,110
22015728,Steps to Sand. 2 bed 2 bath 1/2 Blk to Mission Bay,Pacific Beach,32.7929,-117.24599,145
22028360,The Chic&Cozy Hostel in downtown San Diego Twin1,East Village,32.70926,-117.15058,33
22031182,CASANOVA Central San Diego FREE parking & Netflix,West University Heights,32.76079,-117.14696,250
22033893,"Spacious 2 BR Luxury Apartment, sleeps 4-5!",Mission Valley,32.77514,-117.14352,99
22047795,"Quiet, Budget Friendly Studio w/ Balcony & Parking",South Park,32.71663,-117.12399,79
22050145,Casa de JJ (Suite 1),Mountain View,32.69558,-117.1019,29
22051560,1300 Sq Ft High Ceiling Loft in Heart of Gaslamp,Gaslamp Quarter,32.71471,-117.15971,129
22058701,"OCEAN VIEW LUXURY Del Mar 3 Bd 3Ba WALK to BEACH! Tennis, Pools.",Del Mar Heights,32.93745,-117.25713,280
22058702,"NEW 2 Story 3 Bd 3Ba Hillcrest House Walk to ZOO Balboa Park, Restaurants! A/C",Midtown,32.7447,-117.15167,200
22058703,Brand NEW fully furnished Guesthouse Near Beaches,North Clairemont,32.83595,-117.17972,99
22058704,"3 Bed 2 bath Home, Salt Water Pool & Jacuzzi, Covered Patio, BBQ, close to all!",Clairemont Mesa,32.83224,-117.18188,200
22058707,"Brand NEW 2 Bd 2 Ba Hillcrest Home A/C Walk to Restaurants, Zoo, Balboa Park!",Midtown,32.74473,-117.15338,195
22058708,"Modern Luxury Tiny House- Near Beaches, Bay, UCSD!",Clairemont Mesa,32.82133,-117.18969,100
22058710,"NEW Remodeled Home Private Yard, Pool Hot Tub & Covered Patio Near Beaches!",North Clairemont,32.83762,-117.17826,289
22063349,Head to the Beach From a Stylish Home,Pacific Beach,32.80683,-117.25341,500
22066636,Rest in peace in the Blue Room just E of La Jolla,North Clairemont,32.84214,-117.19042,35
22068958,"Prime Location, Easy access and Beautiful Views",Bay Park,32.80089,-117.20647,450
22069366,3-Bedroom Home with Bay View,Pacific Beach,32.807,-117.22758,250
22077591,15 minutes from Downtown!  Parking!  In the 'hood.,City Heights East,32.74735,-117.08788,65
22077644,Pacific Beach Sail Bay beautiful Water front condo,Mission Bay,32.79091,-117.24246,73
22082518,Nap shack,North Hills,32.75797,-117.12709,85
22083289,Contemporary Urban Style Loft in East Village!,East Village,32.70967,-117.1555,176
22085280,Great place to stay in one of the best areas in SD,West University Heights,32.75783,-117.14247,28
22091206,A little oasis,Loma Portal,32.7492,-117.23303,50
22104425,Sonder | The William Penn | Calming 1BR,Gaslamp Quarter,32.71403,-117.1605,132
22106062,"*Garden VIEW & ORGANIC breakfast , 11 min to BEACH",Mira Mesa,32.93115,-117.15237,46
22109506,Canyon setting apartment,College Area,32.75979,-117.07679,75
22109602,"Heart of Gaslamp, Downtown, Charming w/parking 1/b",Gaslamp Quarter,32.71105,-117.16012,400
22111195,Cozy family home for visiting friends and families,Clairemont Mesa,32.81068,-117.16587,65
22118436,"Steps from Marina 1 Bedroom clean, beautiful 1BD",Marina,32.71135,-117.16631,155
22120482,Little Italy Loft - Downtown San Diego,Little Italy,32.72541,-117.1681,200
22121440,Upgraded 1 BR BUNGALOW with WD in Little Italy!,Cortez Hill,32.72248,-117.16554,90
22124781,Chic&Cozy Loft*Gaslamp district*Convention Center#,East Village,32.70926,-117.15058,102
22125594,92104 North Park Hood! 32nd St. & University Ave.,North Hills,32.74837,-117.12585,80
22131133,Large private room with European hospitality!,South Park,32.71682,-117.12863,55
22143872,Upscale condo in the heart of Pacific Beach!,Pacific Beach,32.79953,-117.2501,75
22145854,Beautiful Houseboat in the Most Luxurious Marina,Midtown District,32.71029,-117.23102,120
22161812,"Cute Cottage, Oceanview, Decks, Parking for 2+",Mission Bay,32.77668,-117.25201,250
22165302,"☀️ Sunny Family Beach Home Meticulously Maintained- AC, Garage Parking",Mission Bay,32.76353,-117.25159,495
22166321,Relaxed room in beautiful Carmel Valley!,Carmel Valley,32.94399,-117.23439,33
22167609,"Chic&Cozy Hostel in Downtown San Diego, Queen Bed",East Village,32.70926,-117.15058,42
22175178,Crown Point Casita,Mission Bay,32.7862,-117.23759,75
22186103,Bungalow between Ocean Beach and San Diego Bay,Roseville,32.73414,-117.22761,145
22194048,"Ocean Views, 3 Blocks to the Beach,Newly Remodeled",Ocean Beach,32.74087,-117.2489,295
22195852,San Diego Surf Lodge #2 -1/2 Block to the Pacific!,Ocean Beach,32.74481,-117.25406,199
22196189,San Diego Surf Camp #1 - 1/2 Block to the Pacific!,Ocean Beach,32.74564,-117.25426,94
22196570,San Diego Surf Camp #6 - 1/2 block to the Pacific!,Ocean Beach,32.74638,-117.25301,94
22206243,A little piece of paradise,Bay Terrace,32.68295,-117.03618,90
22206375,Modern Downtown Condos 1BR/1BA 6 F2,Balboa Park,32.72995,-117.15091,165
22206466,Beautiful 1BD designed to exceed your expectations,Balboa Park,32.72798,-117.15226,189
22206473,"Embrace stylish living in this lux 1BD, washer/dryer",Balboa Park,32.72965,-117.15168,189
22206479,Spacious 1BD in San Diego for longer stays,Balboa Park,32.72814,-117.15152,175
22206753,Spacious 1BD condo in San Diego for longer stays,Balboa Park,32.72957,-117.15144,175
22206766,Upscale 1BD in San Diego good for longer stays,Balboa Park,32.72933,-117.15301,150
22207170,Convention Center Condos 2BD 6 F,Marina,32.71504,-117.16733,240
22208051,Loft-styled 1BD apartment good for longer stays,East Village,32.71353,-117.15709,175
22208168,Loft-styled 1BD condo good for longer stays,East Village,32.71131,-117.15861,175
22208257,"Embrace stylish living in this lux 1BD, fast wifi",Balboa Park,32.72952,-117.15272,189
22209638,"Charming East Village Studio, professionally-cleaned",East Village,32.71386,-117.15622,130
22209651,World of comfort awaits you in this chic Studio,East Village,32.71195,-117.15443,130
22209734,"Luxury 1BD suite with expansive windows, fast wifi",East Village,32.7132,-117.15723,175
22209737,Your urban retreat awaits in this welcoming 1BD,East Village,32.71321,-117.15489,150
22209826,"Lux 1BD with hardwood-style floors, full kitchen",East Village,32.713,-117.15797,189
22225575,Ocean Mist- Professionally Cleaned According to CDC Cleaning Guidelines,Del Mar Heights,32.93904,-117.25569,475
22225586,NEW LISTING!! Sail the World! Professionally Cleaned Using CDC Cleaning Guides,Del Mar Heights,32.93762,-117.25741,525
22227415,"Ocean Beach Quiet Condo Steps to Pier, Sand & Surf",Ocean Beach,32.74639,-117.25303,189
22228107,Spacious home with a great view of the bay,Bay Ho,32.8168,-117.21263,100
22229725,Clean and homely goodness.,Mira Mesa,32.90736,-117.14761,49
22230650,306C Designer Little Italy Loft - with Private Rooftop,Little Italy,32.72443,-117.1663,155
22231943,✧✧The Hidden Gem✧✧,Mission Bay,32.78751,-117.25427,229
22232909,PB Bungalow,Pacific Beach,32.80023,-117.23758,89
22233260,Pacific Beach Holiday Getaway,Mission Bay,32.7922,-117.24343,95
22244009,Gaslamp Timeshare with kitchenette & breakfast,Gaslamp Quarter,32.71374,-117.15936,79
22244400,Mission Hills/Hillcrest private studio,Old Town,32.75165,-117.16892,87
22244547,New PB Bungalow 1/1 Full Kitchen Steps 2 Sand,Pacific Beach,32.80252,-117.25558,99
22245168,"☀️Pacific Beach Getaway 2 w/Parking, Patio & BBQ⛱",Pacific Beach,32.80288,-117.21414,125
22250084,GrndFloorStudio PrivateCourtyard Walk2Little Italy,Park West,32.72738,-117.16591,89
22250740,Boho OB Getaway / OCEAN VIEWS / Private Tiki Patio,Loma Portal,32.74343,-117.24457,127
22263080,Renovated North PB Beach House – 9 blocks to beach,Pacific Beach,32.8058,-117.24264,200
22266307,La Jolla/Pacific Beach/San Diego,La Jolla,32.82982,-117.27546,175
22277830,15% OFF to AUG 15th! Beach Beauty w/ Large Outdoor Area & Firepit,La Jolla,32.83129,-117.2749,264
22278180,Linda Vista Home,Linda Vista,32.78238,-117.1653,149
22280162,"15% OFF to AUG 15th - Walk to the Beach & More! Large Yard, Firepit, & BBQ!",La Jolla,32.83092,-117.27673,241
22280194,The Chic&Cozy Hostel in downtown San Diego Twin2#,East Village,32.70926,-117.15058,40
22280907,Pacific Beach condo 1.5 mi to beach,Pacific Beach,32.80333,-117.22986,121
22283380,Cozy room close to Downtown SD,Grant Hill,32.70831,-117.141,47
22291940,GORGEOUS Craftsman Home in University Heights!,West University Heights,32.7596,-117.1517,159
22293918,Cozy Beach Bungalow w/ 2 Bikes & Sunset Views,Ocean Beach,32.7536,-117.24536,125
22304975,Newly Renovated El Cerrito Gem,College Area,32.76207,-117.07198,125
22305639,"No frills Clairemont Studio, centrally located",North Clairemont,32.83519,-117.1775,100
22310102,#3 Serene-n-Clean Queen B. n Bath Central Sane SD,Bay Park,32.7814,-117.18882,39
22310768,WALK TO THE BEACH! 3BR/3BA *Private Rooftop Patio*,Mission Bay,32.79143,-117.24185,485
22316012,Studio in Canyon Triplex,City Heights West,32.74663,-117.10809,55
22320320,29th floor one bedroom condo.,East Village,32.71085,-117.15114,83
22321556,Pacific Beach Cozy & Stylish 1BD/1BR Apt w Balcony,Pacific Beach,32.80544,-117.23198,120
22323918,Master Bedroom!  Walk to Beach!  *Rooftop Patio*,Mission Bay,32.79143,-117.24185,78
22326624,Private Room for 2 in the Heart of North Park,North Hills,32.75258,-117.1406,50
22340031,No more reservations! Out of room anymore,Mira Mesa,32.92923,-117.14823,50
22340174,"Studio #4, private entrance/kitchen/bathroom",Mira Mesa,32.90208,-117.15545,50
22345376,Home Away From Home 2 (private BR & BA) ✨️,Linda Vista,32.79073,-117.18105,45
22347598,Walk to the Beach! *Rooftop patio* Private Bath,Mission Bay,32.79143,-117.24185,74
22355122,Second Room Close to the Beach and Naval Bases,Nestor,32.56218,-117.08193,40
22356913,Clean & Modern Private Room w/ Shared Bathroom,Allied Gardens,32.79413,-117.08085,55
22357788,"Amazing beachfront condo & parking, steps to beach",Pacific Beach,32.79865,-117.25723,118
22358811,Beach Getaway! Ocean Views!,Mission Bay,32.76213,-117.25295,450
22361736,"Spacious guest bedroom near downtown San Diego, CA",Valencia Park,32.70138,-117.07718,40
22362464,Single Room in San Diego,Rolando,32.76257,-117.06197,50
22364163,Spacious 2b2b beautiful Gaslamp home,Gaslamp Quarter,32.71436,-117.16013,300
22371737,"Studio #1, private entrance/kitchen/bathroom",Mira Mesa,32.90359,-117.15585,50
22373008,Family Fun Beach house 3 homes from the Beach!,Mission Bay,32.76313,-117.25205,365
22378627,"Studio #3, private entrance/kitchen/bathroom",Mira Mesa,32.90356,-117.15716,50
22379526,Comfy Master Room,Bay Ho,32.83447,-117.2209,55
22379719,A bright and colorful home to visit,Valencia Park,32.70292,-117.07707,40
22387437,"Full bed, smart TV, shared common space",Rolando,32.75684,-117.05597,40
22390649,Spacious peaceful one bedroom close to SDSU,College Area,32.7615,-117.07437,75
22390692,"HOUSEBOAT 55 FT HOTTUB+FIREPIT+PRKG+POOL , GASLAMP",Midtown District,32.72451,-117.19078,299
22392657,Hillcrest Hideaway,Midtown,32.74672,-117.15316,100
22398696,Private room and bath in heart of Ocean Beach,Ocean Beach,32.7407,-117.25349,50
22398983,Private Suite in Ocean Beach,Ocean Beach,32.748,-117.24576,98
22399220,90’s By Design,Mission Valley,32.76633,-117.15814,103
22401036,Quiet central San Diego room - Near all!,Clairemont Mesa,32.80982,-117.17478,65
22401418,"Spacious Private Executive Studio - UCSD, UTC, 805",Clairemont Mesa,32.8086,-117.17469,75
22401852,Mission Valley Condo - 2bed/2bath Twin,Mission Valley,32.77446,-117.14019,130
22403283,"Roomie please, private room in nice neighborhood.",Rancho Penasquitos,33.01471,-117.12613,36
22403446,"Studio #2, private entrance/kitchen/bathroom",Mira Mesa,32.90359,-117.15532,50
22410258,Old Town San Diego - Great Location,Old Town,32.75381,-117.19454,95
22410552,New Contemporary Luxury Guesthouse,North Hills,32.74133,-117.13744,99
22411059,Old Town with large private patio,Old Town,32.7542,-117.19373,99
22419118,2br/1ba private suite near SDSU in San Diego,College Area,32.76143,-117.07649,175
22419752,Unfurnished Single Room in San Diego,Mission Valley,32.77283,-117.1458,27
22420733,Roomy 2 bedroom with brand new kitchen and bath!,Normal Heights,32.76013,-117.12488,138
22420901,Private Bedroom in 6 Bedroom House,Mira Mesa,32.9298,-117.14548,41
22421133,Modern home in historic building heart of Gaslamp.,Gaslamp Quarter,32.71388,-117.16041,131
22431656,Private Room in a Luxury Fancy Townhome,Oak Park,32.74074,-117.05849,49
22435087,Fun & Relaxing Townhome just steps from the beach!,Del Mar Heights,32.93701,-117.25691,190
22437812,Luxurious Inn at the Park Condo - Studio Queen,Midtown,32.738,-117.16053,140
22448928,Recently remodeled 2-br  in central Hillcrest,Old Town,32.75258,-117.16093,139
